grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,y,x,norm_x_jitter,norm_y_jitter,norm_x,norm_y
Shot Chart Detail,21900002,259,202340,Avery Bradley,1610612747,Los Angeles Lakers,2,5,12,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-229,27,1,1,20191022,LAC,LAL,494,12,12.005067810079122,494.00973500704373,0.024854973900522107,0.8965654439512947
Shot Chart Detail,21900002,262,202340,Avery Bradley,1610612747,Los Angeles Lakers,2,4,48,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,11,162,1,1,20191022,LAC,LAL,359,252,252.00116770506563,359.00090975003536,0.5217365320462292,0.6515414317176763
Shot Chart Detail,21900002,271,202340,Avery Bradley,1610612747,Los Angeles Lakers,2,4,13,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,51,128,1,0,20191022,LAC,LAL,393,292,292.0065264348508,393.0000955518992,0.604562565421486,0.7132456714367498
Shot Chart Detail,21900002,378,202340,Avery Bradley,1610612747,Los Angeles Lakers,3,10,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-79,246,1,0,20191022,LAC,LAL,275,162,162.0020818941393,275.00573376065734,0.3354048124516624,0.499100767264758
Shot Chart Detail,21900002,610,202340,Avery Bradley,1610612747,Los Angeles Lakers,4,4,41,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-227,35,1,0,20191022,LAC,LAL,486,14,14.002001276602332,486.0014809428167,0.028989371971130454,0.8820314715382489
Shot Chart Detail,21900002,644,202340,Avery Bradley,1610612747,Los Angeles Lakers,4,2,51,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,128,221,1,1,20191022,LAC,LAL,300,369,369.005997025071,300.0072608939945,0.76398022654183,0.5444753898386252
Shot Chart Detail,21900002,664,202340,Avery Bradley,1610612747,Los Angeles Lakers,4,0,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-92,251,1,0,20191022,LAC,LAL,270,149,149.00978393690363,270.00339058049445,0.3085059034456023,0.49002214448406417
Shot Chart Detail,21900025,35,202340,Avery Bradley,1610612747,Los Angeles Lakers,1,8,14,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-114,175,1,0,20191025,LAL,UTA,346,127,127.00854875463298,346.00633173322666,0.2629551298151965,0.6279579094042269
Shot Chart Detail,21900025,40,202340,Avery Bradley,1610612747,Los Angeles Lakers,1,7,16,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-98,167,1,1,20191025,LAL,UTA,354,143,143.0052607951312,354.0053612044739,0.2960742980323838,0.6424751403429371
Shot Chart Detail,21900025,212,202340,Avery Bradley,1610612747,Los Angeles Lakers,2,7,35,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-96,251,1,1,20191025,LAL,UTA,270,145,145.00602902364386,270.00534759045854,0.3002166354924792,0.4900256962106455
Shot Chart Detail,21900025,220,202340,Avery Bradley,1610612747,Los Angeles Lakers,2,7,10,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,20,152,1,0,20191025,LAL,UTA,369,261,261.00474248054127,369.00768853697485,0.5403772943972727,0.6697024747698074
Shot Chart Detail,21900025,248,202340,Avery Bradley,1610612747,Los Angeles Lakers,2,5,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-150,231,1,0,20191025,LAL,UTA,290,91,91.00868349422892,290.00297966406185,0.18842196385353266,0.5263188795378712
Shot Chart Detail,21900025,357,202340,Avery Bradley,1610612747,Los Angeles Lakers,3,11,23,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,14,1,0,20191025,LAL,UTA,507,13,13.004734600779077,507.00991603876,0.026924657502909215,0.92015913503105
Shot Chart Detail,21900025,393,202340,Avery Bradley,1610612747,Los Angeles Lakers,3,8,1,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,9,59,1,1,20191025,LAL,UTA,462,250,250.00515957524058,462.00105323425765,0.5176040497681716,0.8384737183226398
Shot Chart Detail,21900025,408,202340,Avery Bradley,1610612747,Los Angeles Lakers,3,5,47,Missed Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,11,1,0,20191025,LAL,UTA,510,9,9.00514776304965,510.00927489301336,0.01864401902278542,0.925602593554584
Shot Chart Detail,21900040,11,202340,Avery Bradley,1610612747,Los Angeles Lakers,1,11,2,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1,22,1,1,20191027,LAL,CHA,499,242,242.00000470553715,499.0026815697436,0.5010303895020407,0.9056270130548838
Shot Chart Detail,21900040,93,202340,Avery Bradley,1610612747,Los Angeles Lakers,1,4,14,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,229,32,1,0,20191027,LAL,CHA,489,470,470.00083701314895,489.003846706417,0.9730772638683137,0.8874803872234996
Shot Chart Detail,21900040,97,202340,Avery Bradley,1610612747,Los Angeles Lakers,1,4,1,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,5,21,1,1,20191027,LAL,CHA,500,246,246.00149079138868,500.00771509159284,0.5093149601350896,0.9074510223037904
Shot Chart Detail,21900040,267,202340,Avery Bradley,1610612747,Los Angeles Lakers,2,5,24,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-5,27,1,1,20191027,LAL,CHA,494,236,236.00794151182666,494.0057209348137,0.4886245808347282,0.8965581589158067
Shot Chart Detail,21900040,352,202340,Avery Bradley,1610612747,Los Angeles Lakers,2,0,38,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,240,41,1,0,20191027,LAL,CHA,480,481,481.0069992765118,480.00340838306323,0.9958641302257969,0.8711457253549054
Shot Chart Detail,21900040,378,202340,Avery Bradley,1610612747,Los Angeles Lakers,3,11,17,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,120,113,1,1,20191027,LAL,CHA,408,361,361.0040097560278,408.0093623525893,0.7474131243920697,0.7404856001242933
Shot Chart Detail,21900040,614,202340,Avery Bradley,1610612747,Los Angeles Lakers,4,6,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-183,191,1,0,20191027,LAL,CHA,330,58,58.000567564677674,330.00729280463315,0.1200828363356018,0.5989216689754752
Shot Chart Detail,21900054,46,202340,Avery Bradley,1610612747,Los Angeles Lakers,1,9,4,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-77,180,1,0,20191029,LAL,MEM,341,164,164.00752804751664,341.0023823581404,0.33955683496329264,0.6188763715820622
Shot Chart Detail,21900054,52,202340,Avery Bradley,1610612747,Los Angeles Lakers,1,8,33,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,7,1,1,20191029,LAL,MEM,514,239,239.00316943289437,514.0036402242316,0.49482582125935537,0.9328518635035583
Shot Chart Detail,21900054,127,202340,Avery Bradley,1610612747,Los Angeles Lakers,1,3,37,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,43,176,1,1,20191029,LAL,MEM,345,284,284.0054393966676,345.0063428771545,0.5879973270858153,0.6261430555882836
Shot Chart Detail,21900054,314,202340,Avery Bradley,1610612747,Los Angeles Lakers,2,3,21,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,47,195,1,0,20191029,LAL,MEM,326,288,288.0065300355774,326.0028913862833,0.5962810789960071,0.5916541847924947
Shot Chart Detail,21900054,320,202340,Avery Bradley,1610612747,Los Angeles Lakers,2,2,50,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-25,205,1,0,20191029,LAL,MEM,316,216,216.00350633349723,316.006689503116,0.44720792895754174,0.5735123374884514
Shot Chart Detail,21900054,324,202340,Avery Bradley,1610612747,Los Angeles Lakers,2,2,12,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,9,37,1,1,20191029,LAL,MEM,484,250,250.0012359903566,484.0093986087257,0.5175959264821203,0.8784160930230333
Shot Chart Detail,21900054,373,202340,Avery Bradley,1610612747,Los Angeles Lakers,3,10,39,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-30,105,1,0,20191029,LAL,MEM,416,211,211.00781748357895,416.0001331359756,0.4368649872978869,0.7549878425847939
Shot Chart Detail,21900054,421,202340,Avery Bradley,1610612747,Los Angeles Lakers,3,6,54,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-165,198,1,1,20191029,LAL,MEM,323,76,76.00132215422786,323.00596511534025,0.15735112107926164,0.5862151411012625
Shot Chart Detail,21900054,498,202340,Avery Bradley,1610612747,Los Angeles Lakers,3,2,20,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,0,1,1,20191029,LAL,MEM,521,248,248.00692583897978,521.0021176314733,0.5134669596535946,0.9455532184748673
Shot Chart Detail,21900074,11,202340,Avery Bradley,1610612747,Los Angeles Lakers,1,11,6,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,228,36,1,0,20191101,DAL,LAL,485,469,469.0039171784324,485.0083900101849,0.9710132674907181,0.8802291365844926
Shot Chart Detail,21900074,83,202340,Avery Bradley,1610612747,Los Angeles Lakers,1,6,16,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,120,145,1,0,20191101,DAL,LAL,376,361,361.0006825641207,376.0031704887516,0.7474062358622154,0.6823983933667528
Shot Chart Detail,21900074,113,202340,Avery Bradley,1610612747,Los Angeles Lakers,1,5,18,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-226,19,1,1,20191101,DAL,LAL,502,15,15.008294129807764,502.0014556058623,0.031072773997540007,0.9110694102071668
Shot Chart Detail,21900074,128,202340,Avery Bradley,1610612747,Los Angeles Lakers,1,4,19,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,98,169,1,0,20191101,DAL,LAL,352,339,339.0080829853235,352.0092325613604,0.7018733411561391,0.6388524182865156
Shot Chart Detail,21900074,155,202340,Avery Bradley,1610612747,Los Angeles Lakers,1,2,36,Missed Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,138,57,1,0,20191101,DAL,LAL,464,379,379.0016588866988,464.0072973729992,0.7846749796760536,0.8421147987294861
Shot Chart Detail,21900074,286,202340,Avery Bradley,1610612747,Los Angeles Lakers,2,4,29,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-123,141,1,0,20191101,DAL,LAL,380,118,118.00200963200265,380.0049562300341,0.24430823015844788,0.6896611304253246
Shot Chart Detail,21900074,333,202340,Avery Bradley,1610612747,Los Angeles Lakers,2,1,35,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-8,6,1,1,20191101,DAL,LAL,515,233,233.00645647135744,515.0070871383485,0.482410385836093,0.9346729932592786
Shot Chart Detail,21900074,390,202340,Avery Bradley,1610612747,Los Angeles Lakers,3,9,58,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,3,16,1,1,20191101,DAL,LAL,505,244,244.00737963188575,505.00332946645295,0.5051864052940604,0.9165174331504148
Shot Chart Detail,21900074,403,202340,Avery Bradley,1610612747,Los Angeles Lakers,3,8,34,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,3,20,1,1,20191101,DAL,LAL,501,244,244.00944826984033,501.00502587418083,0.5051906881472008,0.909261015753688
Shot Chart Detail,21900074,419,202340,Avery Bradley,1610612747,Los Angeles Lakers,3,7,24,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,7,1,1,20191101,DAL,LAL,514,241,241.00268549512364,514.005994019448,0.49896556626759747,0.9328561353453939
Shot Chart Detail,21900074,634,202340,Avery Bradley,1610612747,Los Angeles Lakers,4,2,38,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,227,39,1,0,20191101,DAL,LAL,482,468,468.0070604074877,482.0060351748596,0.9689494016786827,0.8747802407326845
Shot Chart Detail,21900074,661,202340,Avery Bradley,1610612747,Los Angeles Lakers,4,0,15,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-117,133,1,0,20191101,DAL,LAL,388,124,124.00152211783539,388.00685533155945,0.2567294616425411,0.7041835693815331
Shot Chart Detail,21900088,10,202340,Avery Bradley,1610612747,Los Angeles Lakers,1,11,42,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-114,143,1,0,20191103,SAS,LAL,378,127,127.0003927864969,378.00289965728,0.2629382439151447,0.6860276499232829
Shot Chart Detail,21900088,45,202340,Avery Bradley,1610612747,Los Angeles Lakers,1,8,43,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,0,1,1,20191103,SAS,LAL,521,261,261.0095559092178,521.0072857419196,0.5403872599923046,0.9455625979443562
Shot Chart Detail,21900088,48,202340,Avery Bradley,1610612747,Los Angeles Lakers,1,8,7,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-140,75,1,1,20191103,SAS,LAL,446,101,101.00200035502466,446.0028082794637,0.20911186196024636,0.8094389188563259
Shot Chart Detail,21900088,289,202340,Avery Bradley,1610612747,Los Angeles Lakers,2,2,52,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,19,5,1,1,20191103,SAS,LAL,516,260,260.0011873659822,516.0097109290874,0.5382995605123245,0.9364926291497476
Shot Chart Detail,21900088,323,202340,Avery Bradley,1610612747,Los Angeles Lakers,2,0,28,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,179,178,1,1,20191103,SAS,LAL,343,420,420.0076695673343,343.0039760786429,0.8695727363031367,0.6225090120655677
Shot Chart Detail,21900088,341,202340,Avery Bradley,1610612747,Los Angeles Lakers,3,11,39,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-171,2,1,1,20191103,SAS,LAL,519,70,70.00624292378424,519.0036780148234,0.1449390680895121,0.9419263022925658
Shot Chart Detail,21900088,350,202340,Avery Bradley,1610612747,Los Angeles Lakers,3,10,24,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-8,196,1,1,20191103,SAS,LAL,325,233,233.00472621131846,325.0046334193297,0.482406803551612,0.5898424723222802
Shot Chart Detail,21900088,462,202340,Avery Bradley,1610612747,Los Angeles Lakers,3,3,22,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,15,196,1,1,20191103,SAS,LAL,325,256,256.00642425328914,325.0080781278764,0.530028908944543,0.5898487240343995
Shot Chart Detail,21900088,573,202340,Avery Bradley,1610612747,Los Angeles Lakers,4,6,53,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,16,0,1,0,20191103,SAS,LAL,521,257,257.00853690333696,521.0014158734101,0.5321036563892355,0.9455519448723755
Shot Chart Detail,21900002,183,203484,Kentavious Caldwell-Pope,1610612747,Los Angeles Lakers,2,11,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-164,214,1,0,20191022,LAC,LAL,307,77,77.00764650219732,307.0093165443963,0.15943458831159504,0.5571832388705571
Shot Chart Detail,21900002,469,203484,Kentavious Caldwell-Pope,1610612747,Los Angeles Lakers,3,3,27,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-158,13,1,0,20191022,LAC,LAL,508,83,83.0047871226308,508.00702272435814,0.17185090914849108,0.9219687580706188
Shot Chart Detail,21900002,544,203484,Kentavious Caldwell-Pope,1610612747,Los Angeles Lakers,4,9,17,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,215,153,1,0,20191022,LAC,LAL,368,456,456.0066436464522,368.00826344491475,0.9441040571867085,0.6678886441145346
Shot Chart Detail,21900025,86,203484,Kentavious Caldwell-Pope,1610612747,Los Angeles Lakers,1,3,57,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-39,168,1,0,20191025,LAL,UTA,353,202,202.00755171567272,353.00365662098915,0.4182310758283275,0.6406571726978516
Shot Chart Detail,21900025,123,203484,Kentavious Caldwell-Pope,1610612747,Los Angeles Lakers,1,1,54,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,131,75,1,0,20191025,LAL,UTA,446,372,372.0032703483214,446.00804049861995,0.7701857017128718,0.8094484146750482
Shot Chart Detail,21900025,146,203484,Kentavious Caldwell-Pope,1610612747,Los Angeles Lakers,1,0,1,Missed Shot,Running Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,53,124,521,1,0,20191025,LAL,UTA,0,365,365.00614408043447,0.006629738292348217,0.7556990371210255,1.203213992387281e-05
Shot Chart Detail,21900025,155,203484,Kentavious Caldwell-Pope,1610612747,Los Angeles Lakers,2,11,26,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,101,127,1,0,20191025,LAL,UTA,394,342,342.0071760748491,394.00443952168365,0.7080825839229989,0.7150684292355142
Shot Chart Detail,21900025,188,203484,Kentavious Caldwell-Pope,1610612747,Los Angeles Lakers,2,8,57,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,133,6,1,0,20191025,LAL,UTA,515,374,374.00798549812976,515.0094252737517,0.7743362107741063,0.9346772366805256
Shot Chart Detail,21900025,449,203484,Kentavious Caldwell-Pope,1610612747,Los Angeles Lakers,3,3,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-147,211,1,0,20191025,LAL,UTA,310,94,94.00875865197311,310.0011716675668,0.19463323986837802,0.5626130790673399
Shot Chart Detail,21900040,124,203484,Kentavious Caldwell-Pope,1610612747,Los Angeles Lakers,1,2,19,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,104,237,1,0,20191027,LAL,CHA,284,345,345.0083802929226,284.00433000365507,0.7142961975143962,0.515432085989533
Shot Chart Detail,21900040,140,203484,Kentavious Caldwell-Pope,1610612747,Los Angeles Lakers,1,1,22,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-41,116,1,0,20191027,LAL,CHA,405,200,200.00631638328633,405.00481002831975,0.4140877712887642,0.7350327161068453
Shot Chart Detail,21900040,196,203484,Kentavious Caldwell-Pope,1610612747,Los Angeles Lakers,2,10,32,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-3,-1,1,1,20191027,LAL,CHA,522,238,238.00111029758048,522.0086592950728,0.4927511846101483,0.9473799648110861
Shot Chart Detail,21900040,203,203484,Kentavious Caldwell-Pope,1610612747,Los Angeles Lakers,2,9,48,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-123,232,1,1,20191027,LAL,CHA,289,118,118.00769338860522,289.0058520598153,0.24431999765732826,0.5245092185335902
Shot Chart Detail,21900040,234,203484,Kentavious Caldwell-Pope,1610612747,Los Angeles Lakers,2,7,52,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,2,34,1,1,20191027,LAL,CHA,487,243,243.0029876686413,487.007834131758,0.5031069388197956,0.8838578758167032
Shot Chart Detail,21900040,494,203484,Kentavious Caldwell-Pope,1610612747,Los Angeles Lakers,3,2,31,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,26,1,0,20191027,LAL,CHA,495,247,247.0071795405535,495.0001759563963,0.5113971114405202,0.8983629695191889
Shot Chart Detail,21900040,578,203484,Kentavious Caldwell-Pope,1610612747,Los Angeles Lakers,4,9,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-30,265,1,0,20191027,LAL,CHA,256,211,211.0075609994796,256.0083819739703,0.43686445628001214,0.4646229666637493
Shot Chart Detail,21900040,610,203484,Kentavious Caldwell-Pope,1610612747,Los Angeles Lakers,4,7,15,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,119,223,1,1,20191027,LAL,CHA,298,360,360.0059079361621,298.0090041387432,0.7453466808637793,0.540848805526729
Shot Chart Detail,21900054,81,203484,Kentavious Caldwell-Pope,1610612747,Los Angeles Lakers,1,6,14,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-134,237,1,0,20191029,LAL,MEM,284,107,107.00967241349137,284.0080233445413,0.2215499868070482,0.5154387889380312
Shot Chart Detail,21900054,163,203484,Kentavious Caldwell-Pope,1610612747,Los Angeles Lakers,1,1,29,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,35,127,1,0,20191029,LAL,MEM,394,276,276.00381408224433,394.003908198134,0.5714309743172976,0.7150674649501967
Shot Chart Detail,21900054,192,203484,Kentavious Caldwell-Pope,1610612747,Los Angeles Lakers,2,11,17,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,15,1,0,20191029,LAL,MEM,506,221,221.00299987744344,506.0016369579824,0.45755874775477373,0.9183292355014965
Shot Chart Detail,21900054,237,203484,Kentavious Caldwell-Pope,1610612747,Los Angeles Lakers,2,7,31,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,129,122,1,0,20191029,LAL,MEM,399,370,370.0054929955,399.00151251410443,0.7660495564824599,0.7241374872892848
Shot Chart Detail,21900054,654,203484,Kentavious Caldwell-Pope,1610612747,Los Angeles Lakers,4,5,48,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-63,162,1,1,20191029,LAL,MEM,359,178,178.00209648011992,359.0026330440573,0.3685308181714002,0.6515445592792612
Shot Chart Detail,21900054,659,203484,Kentavious Caldwell-Pope,1610612747,Los Angeles Lakers,4,5,23,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-117,9,1,0,20191029,LAL,MEM,512,124,124.00387950542373,512.0057298103814,0.2567343423152627,0.9292259077576801
Shot Chart Detail,21900054,670,203484,Kentavious Caldwell-Pope,1610612747,Los Angeles Lakers,4,4,41,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,70,172,1,1,20191029,LAL,MEM,349,311,311.0071783012504,349.0047747514164,0.643901010959942,0.6333997058006635
Shot Chart Detail,21900054,681,203484,Kentavious Caldwell-Pope,1610612747,Los Angeles Lakers,4,4,17,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-59,182,1,1,20191029,LAL,MEM,339,182,182.00822449970198,339.00058090475255,0.37682499934089464,0.6152433540895357
Shot Chart Detail,21900054,684,203484,Kentavious Caldwell-Pope,1610612747,Los Angeles Lakers,4,3,42,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,150,85,1,1,20191029,LAL,MEM,436,391,391.0026949647,436.0038963995297,0.8095216063854432,0.7912921532495002
Shot Chart Detail,21900054,687,203484,Kentavious Caldwell-Pope,1610612747,Los Angeles Lakers,4,3,7,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-8,203,1,1,20191029,LAL,MEM,318,233,233.00063293834867,318.00840847914895,0.4823983289478495,0.5771452052949677
Shot Chart Detail,21900054,695,203484,Kentavious Caldwell-Pope,1610612747,Los Angeles Lakers,4,2,25,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,0,1,1,20191029,LAL,MEM,521,243,243.0039520241341,521.0082811428435,0.5031089353958237,0.9455644044716531
Shot Chart Detail,21900074,215,203484,Kentavious Caldwell-Pope,1610612747,Los Angeles Lakers,2,9,43,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-40,69,1,0,20191101,DAL,LAL,452,201,201.00182204132219,452.00736422250907,0.4161488397924781,0.8203364315637022
Shot Chart Detail,21900074,360,203484,Kentavious Caldwell-Pope,1610612747,Los Angeles Lakers,2,0,14,Made Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,3,42,1,1,20191101,DAL,LAL,479,244,244.00952245895718,479.00488295498633,0.5051908417463801,0.8693335274764412
Shot Chart Detail,21900074,539,203484,Kentavious Caldwell-Pope,1610612747,Los Angeles Lakers,3,0,52,Missed Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,-82,-6,1,0,20191101,DAL,LAL,527,159,159.00297175586826,527.0034248797291,0.32919553438753235,0.9564448352104036
Shot Chart Detail,21900074,518,203484,Kentavious Caldwell-Pope,1610612747,Los Angeles Lakers,4,11,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-114,237,1,0,20191101,DAL,LAL,284,127,127.00984613571971,284.00924425467264,0.262957815878579,0.5154410047361346
Shot Chart Detail,21900074,522,203484,Kentavious Caldwell-Pope,1610612747,Los Angeles Lakers,4,11,19,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,198,26,1,0,20191101,DAL,LAL,495,439,439.0011255985698,495.0018957655883,0.9088962837753738,0.8983660907562466
Shot Chart Detail,21900088,126,203484,Kentavious Caldwell-Pope,1610612747,Los Angeles Lakers,1,3,23,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,8,258,1,1,20191103,SAS,LAL,263,249,249.0033419171527,263.006063605241,0.5155299130670069,0.4773228774019063
